id,imdb_id,title,release_date,vote_average,vote_count
265297,tt3674140,The Salt of the Earth,2014-09-27,8.1,146.0
109099,tt1829012,Passion,2012-09-07,5.1,146.0
29161,tt0087909,Phenomena,1985-01-31,6.7,146.0
12545,tt0070239,Jesus Christ Superstar,1973-08-15,7.1,146.0
13920,tt0316465,Radio,2003-10-24,6.8,146.0
11479,tt0111543,"Little Indian, Big City",1994-12-14,6.0,145.0
269173,tt2962726,The Anomaly,2014-06-19,4.8,145.0
206296,tt2474024,The Last Five Years,2014-11-03,5.5,145.0
9918,tt0385726,Glory Road,2006-01-13,7.2,145.0
17047,tt0358349,Agent Cody Banks 2: Destination London,2004-06-24,5.2,145.0
10471,tt0195945,Next Friday,2000-01-12,6.5,145.0
8366,tt0248408,Manitou's Shoe,2001-07-11,6.7,145.0
11519,tt0078723,1941,1979-12-13,5.6,145.0
12262,tt0077681,The Hills Have Eyes,1977-07-22,6.1,145.0
14008,tt0294425,Cadet Kelly,2002-03-07,5.2,145.0
65599,tt1714208,The Woman,2011-10-14,5.9,145.0
105077,tt1286130,Battlestar Galactica: The Plan,2009-10-27,6.6,145.0
11523,tt0264150,View from the Top,2003-03-21,5.0,145.0
7862,tt0813547,The Counterfeiters,2007-02-09,7.3,145.0
70706,tt1931602,Very Good Girls,2013-01-22,5.9,145.0
342474,tt3289712,Jenny's Wedding,2015-07-31,5.3,145.0
6003,tt0063518,Romeo and Juliet,1968-04-02,7.3,145.0
10712,tt0297884,Far from Heaven,2002-09-01,6.9,145.0
11448,tt0113819,Mighty Aphrodite,1995-09-13,6.7,145.0
12150,tt0098273,Sea of Love,1989-09-15,6.7,144.0
152748,tt2388637,Ain't Them Bodies Saints,2013-07-03,6.1,144.0
209189,tt1663207,Life of Crime,2013-09-14,5.5,144.0
10523,tt1175491,W.,2008-10-17,6.0,144.0
120605,tt2280378,The Punisher: Dirty Laundry,2012-07-16,7.3,144.0
10710,tt0326856,Envy,2004-04-30,4.8,144.0
279690,tt2386404,He Never Died,2015-03-17,6.3,144.0
204668,tt3146360,Belle and Sebastian,2013-12-18,6.9,144.0
174323,tt2429074,G.B.F.,2013-10-20,6.0,144.0
11034,tt0071577,The Great Gatsby,1974-03-27,6.2,144.0
13550,tt0080516,The Changeling,1980-03-27,7.0,144.0
293452,tt2364897,The Disappointments Room,2016-09-09,4.3,144.0
10212,tt0129332,Ravenous,1999-03-16,6.8,144.0
10599,tt0255477,Pinocchio,2002-12-25,5.6,144.0
11415,tt0091223,House,1986-02-28,5.8,144.0
11064,tt0088850,Brewster's Millions,1985-05-22,6.5,144.0
15058,tt0378793,Speak,2004-01-20,6.7,144.0
867,tt0108162,Sliver,1993-05-21,4.9,144.0
10641,tt0174480,Autumn in New York,2000-08-11,5.7,144.0
11022,tt0272207,Narc,2002-01-14,6.8,144.0
168055,tt2298384,Love Is in the Air,2013-04-02,5.9,143.0
76489,tt0383010,The Three Stooges,2012-04-13,4.9,143.0
293771,tt3816458,Dead Rising: Watchtower,2015-03-27,5.0,143.0
299551,tt3280916,The Atticus Institute,2015-01-20,5.6,143.0
12665,tt0114168,Powder,1995-10-27,6.3,143.0
11692,tt0180052,The Adventures of Pluto Nash,2002-08-15,4.4,143.0
3110,tt0046303,Shane,1953-04-23,7.3,143.0
10991,tt0235679,Pokémon: Spell of the Unknown,2000-07-08,6.0,143.0
11902,tt0114787,Underground,1995-04-11,7.5,143.0
10008,tt0429573,An American Haunting,2005-05-05,5.3,143.0
309304,tt4270516,Grandma,2015-06-04,6.1,143.0
8327,tt0071615,The Holy Mountain,1973-05-01,7.7,143.0
632,tt0046359,Stalag 17,1953-05-29,7.6,143.0
5693,tt0091217,Hoosiers,1986-11-14,7.1,143.0
10847,tt0100054,Lord of the Flies,1990-03-16,6.5,143.0
48395,tt1401143,Rare Exports: A Christmas Tale,2010-12-03,6.4,143.0
12834,tt1151359,Leaves of Grass,2009-09-13,5.9,143.0
13001,tt0942903,Stargate: The Ark of Truth,2008-03-11,6.9,143.0
13967,tt0482546,Miss Potter,2006-12-03,6.3,143.0
435921,tt6137734,L'ora legale,2017-01-19,7.0,142.0
10785,tt0044121,The Thing from Another World,1951-04-29,6.9,142.0
10154,tt0130121,Mickey Blue Eyes,1999-08-16,5.3,142.0
241258,tt3216348,Incarnate,2016-12-01,5.1,142.0
34494,tt1074213,Sorry if I Love You,2008-01-25,5.3,142.0
86331,tt1879030,Desire,2011-09-14,4.1,142.0
11648,tt0417001,Must Love Dogs,2005-07-21,5.8,142.0
10692,tt0099763,Henry: Portrait of a Serial Killer,1986-09-24,6.8,142.0
16337,tt0092076,The Texas Chainsaw Massacre 2,1986-08-22,5.8,142.0
13195,tt0780516,Flawless,2007-09-01,6.6,142.0
43935,tt1013860,Dylan Dog: Dead of Night,2011-03-16,4.5,142.0
15516,tt0068833,The Last House on the Left,1972-08-30,6.0,142.0
11421,tt0401085,CRAZY,2005-05-27,7.4,142.0
13257,tt0419984,Mr. Woodcock,2007-09-14,4.9,142.0
9280,tt0280665,Femme Fatale,2002-11-06,6.2,142.0
103747,tt1924394,The Angels' Share,2012-06-01,7.0,142.0
252822,tt2675914,In Order of Disappearance,2014-02-21,7.0,142.0
11576,tt0057193,"It's a Mad, Mad, Mad, Mad World",1963-11-07,7.0,142.0
9318,tt0090667,Asterix in Britain,1986-12-03,6.8,142.0
70868,tt1742650,I Don't Know How She Does It,2011-09-16,5.0,142.0
13256,tt0490181,Mutant Chronicles,2008-08-07,5.1,142.0
11425,tt0119310,"Honey, We Shrunk Ourselves",1997-03-18,5.1,142.0
38961,tt1486190,Tamara Drewe,2010-07-14,5.8,142.0
320316,tt4142022,Italiano medio,2015-01-29,6.0,142.0
121642,tt1396226,Twice Born,2012-09-13,6.9,142.0
9569,tt0099739,Hard to Kill,1990-02-09,5.6,141.0
11860,tt0114319,Sabrina,1995-12-15,6.2,141.0
13931,tt0323250,Mike's New Car,2002-05-24,6.9,141.0
143049,tt1067765,Adult World,2013-04-18,6.2,141.0
15070,tt0281322,Undisputed,2002-08-23,6.1,141.0
331962,tt4019560,Exposed,2016-01-22,4.5,141.0
1641,tt0141098,Forces of Nature,1999-03-12,5.1,141.0
232,tt0086216,Rumble Fish,1983-10-20,6.8,141.0
121826,tt1441951,Quartet,2012-09-08,6.4,141.0
34069,tt0381940,Cargo,2009-09-24,5.9,141.0
31007,tt1183923,Welcome to the Rileys,2010-10-29,6.5,141.0
10724,tt0083943,Firefox,1982-06-13,5.5,141.0
61404,tt1545759,Point Blank,2010-12-01,6.4,141.0
94380,tt1928330,Bad Ass,2012-04-12,5.3,141.0
306943,tt2597760,The Outcasts,2017-04-14,7.1,141.0
6072,tt0118531,One Eight Seven,1997-07-29,6.5,141.0
322125,tt4058500,A Perfect Man,2015-03-18,7.0,141.0
1378,tt0367027,Shortbus,2006-05-20,6.3,141.0
12093,tt0300140,Lilya 4-ever,2002-08-23,7.7,141.0
114606,tt1362058,Cockneys vs Zombies,2012-08-31,5.8,141.0
11462,tt0034248,Suspicion,1941-11-14,7.1,140.0
360814,tt5074352,Dangal,2016-12-23,8.0,140.0
8850,tt0111143,The Shadow,1994-07-01,5.4,140.0
284537,tt2788716,Welcome to Me,2014-09-05,5.7,140.0
25239,tt0077713,I Spit on Your Grave,1978-11-02,5.8,140.0
289720,tt1552224,Outcast,2014-09-26,4.5,140.0
11314,tt0085809,Koyaanisqatsi,1982-06-06,7.7,140.0
9469,tt0124718,He Got Game,1998-05-01,6.7,140.0
204349,tt2281159,Contracted,2013-07-07,5.0,140.0
4593,tt0068361,The Discreet Charm of the Bourgeoisie,1972-09-15,7.4,140.0
84355,tt1742336,Your Sister's Sister,2011-09-11,6.5,140.0
13435,tt0168786,Antwone Fisher,2002-12-19,6.7,140.0
6935,tt0267129,Yamakasi,2001-04-04,5.8,140.0
14158,tt1117523,Jackass 2.5,2007-12-18,5.8,140.0
9039,tt0280380,Trapped,2002-09-20,5.8,140.0
10552,tt0088889,Cat's Eye,1985-04-12,5.9,140.0
8438,tt0113870,Murder in the First,1995-01-20,6.9,140.0
889,tt0158622,The Flintstones in Viva Rock Vegas,2000-04-28,4.4,140.0
84204,tt1525366,Grabbers,2012-08-10,6.0,140.0
79694,tt1433822,The Apparition,2012-08-23,4.5,140.0
14113,tt0383060,Zoom,2006-08-11,4.9,140.0
9395,tt0094602,Above the Law,1988-04-08,5.9,140.0
16306,tt0070544,Fantastic Planet,1973-05-01,7.6,140.0
333381,tt2948790,Return to Sender,2015-05-31,5.0,140.0
9067,tt0114614,Tank Girl,1995-03-31,5.5,140.0
51588,tt1604171,Prom,2011-04-29,5.7,139.0
241771,tt3125324,Beyond the Lights,2014-09-10,7.0,139.0
21191,tt1127715,Sin Nombre,2009-03-20,7.3,139.0
364137,tt4057632,All Three of Us,2015-11-04,7.8,139.0
9950,tt0419749,Find Me Guilty,2006-03-16,6.5,139.0
11194,tt0379557,Touching the Void,2003-09-05,7.6,139.0
114478,tt2085930,Starship Troopers: Invasion,2012-07-21,5.6,139.0
991,tt0074851,The Man Who Fell to Earth,1976-03-18,6.4,139.0
895,tt0060107,Andrei Rublev,1966-12-16,8.0,139.0
10611,tt0303714,Barbershop,2002-04-01,6.2,139.0
11881,tt0039628,Miracle on 34th Street,1947-05-02,7.4,139.0
9605,tt0105414,Single White Female,1992-08-14,6.0,139.0
12227,tt0103247,White Fang,1991-01-18,6.5,139.0
122857,tt1659343,Universal Soldier: Day of Reckoning,2012-10-04,5.1,139.0
15775,tt0332136,If Only,2004-01-23,6.5,139.0
209249,tt2234261,The Love Punch,2013-09-12,5.7,139.0
9267,tt0066765,And Now for Something Completely Different,1971-09-28,7.1,139.0
10023,tt0092925,Dragnet,1987-06-25,5.7,139.0
82679,tt1663143,Fun Size,2012-10-25,5.5,139.0
54551,tt1814643,Banana,2010-12-13,7.2,139.0
11066,tt0103859,Boomerang,1992-06-30,5.4,139.0
28665,tt1016075,Fame,2009-01-01,5.5,139.0
10404,tt0101640,Raise the Red Lantern,1991-12-20,7.8,139.0
265010,tt2517658,The Canal,2014-10-10,5.7,139.0
11980,tt0114194,The Prophecy,1995-09-01,6.4,139.0
12169,tt0926759,The First Day of the Rest of Your Life,2008-07-23,7.5,139.0
211067,tt2383068,The Sacrament,2013-09-02,5.6,139.0
46528,tt1032751,The Warrior's Way,2010-12-02,6.3,138.0
411009,tt5952332,Amanda Knox,2016-09-10,6.7,138.0
17335,tt1198138,Obsessed,2009-04-24,5.1,138.0
70006,tt1754264,Never Back Down 2: The Beatdown,2011-09-13,5.8,138.0
81342,tt1828995,Delicacy,2011-12-20,6.5,138.0
171337,tt1697064,Siberian Education,2013-02-27,6.7,138.0
10366,tt0176269,Universal Soldier: The Return,1999-08-05,4.2,138.0
11507,tt0086984,Body Double,1984-10-25,6.4,138.0
256040,tt2631186,Baahubali: The Beginning,2015-07-10,7.5,138.0
9826,tt0117331,The Phantom,1996-06-06,4.7,138.0
13486,tt1104123,The Scorpion King: Rise of a Warrior,2008-07-19,4.3,138.0
60309,tt0968264,The Conspirator,2010-09-10,6.2,138.0
11088,tt0252503,Heist,2001-11-09,6.3,138.0
266,tt0057345,Contempt,1963-10-21,7.5,138.0
159121,tt2215395,Paulette,2013-01-16,6.3,138.0
10067,tt0393735,The Shaggy Dog,2006-03-09,4.5,138.0
3682,tt0120577,54,1998-08-28,5.5,138.0
13640,tt0934706,Superman: Doomsday,2007-09-18,6.5,138.0
28942,tt0078908,The Brood,1979-05-25,6.6,138.0
10013,tt0091738,Peggy Sue Got Married,1986-10-05,5.9,138.0
11843,tt0072081,The Return of the Pink Panther,1975-05-21,6.7,138.0
11533,tt0057197,Jason and the Argonauts,1963-06-19,7.1,138.0
284289,tt2911668,Beyond the Reach,2014-09-06,5.5,138.0
5961,tt0083922,Fanny & Alexander,1982-12-17,7.3,138.0
7452,tt0097108,"The Cook, the Thief, His Wife & Her Lover",1989-09-10,7.3,137.0
309242,tt2349144,Mississippi Grind,2015-07-04,5.9,137.0
14433,tt0058777,Zulu,1964-01-22,7.4,137.0
54309,tt0814380,Notte prima degli esami - Oggi,2007-02-14,5.0,137.0
10513,tt0052077,Plan 9 from Outer Space,1959-07-22,4.4,137.0
25606,tt0071486,White Collar Blues,1975-03-27,7.9,137.0
11348,tt0422272,Fragile,2005-10-14,6.0,137.0
390054,tt2582576,Sand Castle,2017-04-21,6.3,137.0
27902,tt0409011,Love Wrecked,2005-11-01,4.8,137.0
309302,tt2909116,Wolf Totem,2015-02-19,6.4,137.0
3053,tt0061655,The Fearless Vampire Killers,1967-02-01,6.9,137.0
46429,tt0829176,Gallowwalkers,2012-10-27,4.0,137.0
201086,tt2390237,Cuban Fury,2014-02-14,6.0,137.0
1786,tt0092593,Au Revoir les Enfants,1987-10-06,7.5,137.0
331446,tt3899796,Sharknado 3: Oh Hell No!,2015-07-22,4.4,137.0
1408,tt0112760,Cutthroat Island,1995-12-22,5.7,137.0
10288,tt0457572,Fido,2006-09-07,6.6,137.0
79707,tt1839494,Children Who Chase Lost Voices,2011-05-07,7.1,137.0
11592,tt0111127,Serial Mom,1994-04-13,6.4,137.0
9515,tt0365485,The Matador,2005-05-12,6.2,137.0
85435,tt1640711,A Few Best Men,2011-10-14,5.9,137.0
9074,tt0399327,The Man,2005-09-08,5.4,137.0
11426,tt0045793,From Here to Eternity,1953-08-28,7.2,137.0
11586,tt0076009,Exorcist II: The Heretic,1977-06-17,4.5,137.0
2768,tt0080365,American Gigolo,1980-02-08,5.9,137.0
66195,tt1334553,The Perfect Host,2010-07-01,6.2,136.0
14537,tt0056058,Harakiri,1962-09-15,8.2,136.0
8860,tt0119664,Metro,1997-01-16,5.3,136.0
77951,tt1762399,Walking With Dinosaurs,2013-12-18,5.2,136.0
5205,tt0076578,Pumping Iron,1977-01-18,7.0,136.0
14811,tt0067093,Fiddler on the Roof,1971-11-03,7.4,136.0
7863,tt0117631,Shine,1996-01-21,7.3,136.0
9369,tt0109162,Asterix Conquers America,1994-09-27,6.2,136.0
73873,tt1602098,Albert Nobbs,2011-12-21,6.2,136.0
10946,tt0393597,Earth,2007-04-22,7.5,136.0
10130,tt0095243,Gorillas in the Mist,1988-09-23,6.7,136.0
7090,tt0209077,Ken Park,2002-08-31,5.7,136.0
8555,tt0381966,Creep,2004-08-10,5.5,136.0
20312,tt0165832,Interstate 60,2002-04-13,7.1,136.0
4965,tt0160399,Impostor,2001-12-03,6.1,136.0
11954,tt0089489,Lifeforce,1985-06-20,6.2,136.0
695,tt0108122,Short Cuts,1993-09-05,6.9,136.0
13505,tt0314498,The Perfect Score,2004-01-30,5.6,136.0
11359,tt0113419,The Indian in the Cupboard,1995-07-14,5.9,136.0
11352,tt0096794,Always,1989-12-22,6.0,136.0
121734,tt1764625,"Tad, the Lost Explorer",2012-08-31,5.6,136.0
10657,tt0107665,Needful Things,1993-08-27,5.9,136.0
420245,tt3622110,Don't Knock Twice,2017-02-03,5.3,136.0
11398,tt0160009,The Art of War,2000-08-23,5.6,136.0
11047,tt0061369,Asterix the Gaul,1967-12-20,6.4,136.0
255798,tt3339674,Burying the Ex,2014-09-04,5.5,136.0
9449,tt0118755,The Borrowers,1997-12-05,5.8,136.0
48650,tt1263750,Room in Rome,2010-05-07,5.6,135.0
52067,tt1477837,Cedar Rapids,2011-02-11,5.9,135.0
2259,tt0107151,The House of the Spirits,1993-10-19,6.7,135.0
158,tt0119472,Knockin' on Heaven's Door,1997-02-20,7.6,135.0
3472,tt0301199,Dirty Pretty Things,2002-09-05,6.8,135.0
57089,tt0844993,Hoodwinked Too! Hood VS. Evil,2011-04-29,4.8,135.0
205724,tt2193265,Welcome to the Jungle,2013-04-27,4.9,135.0
11953,tt0080979,Kagemusha,1980-04-26,7.7,135.0
140222,tt1976989,Love and Honor,2013-03-22,5.8,135.0
13002,tt0859594,Barbie in the 12 Dancing Princesses,2006-09-19,6.9,135.0
314402,tt4082068,Dheepan,2015-08-26,6.8,135.0
13928,tt0097674,Knick Knack,1989-01-01,7.1,135.0
14239,tt0104009,Cool World,1992-07-10,4.9,135.0
13062,tt0395479,Boundin',2003-11-04,7.0,135.0
75622,tt1640548,Rampart,2011-11-23,5.3,135.0
11587,tt0099528,The Exorcist III,1990-08-17,6.1,135.0
244539,tt1969062,Infinitely Polar Bear,2014-01-18,6.9,135.0
11164,tt0109520,D2: The Mighty Ducks,1994-03-25,5.8,135.0
15206,tt0804507,The Mother of Tears,2007-09-06,4.1,135.0
39053,tt1336617,Cyrus,2010-06-18,6.1,135.0
14637,tt1073241,Nothing But the Truth,2008-12-19,6.9,134.0
15060,tt1054487,Futurama: Into the Wild Green Yonder,2009-02-23,7.2,134.0
10952,tt0102526,New Jack City,1991-03-08,6.3,134.0
1857,tt0092106,The Transformers: The Movie,1986-08-08,7.1,134.0
324308,tt4425064,Steve Jobs: The Man in the Machine,2015-08-07,6.4,134.0
2786,tt0059592,Pierrot le Fou,1965-08-29,7.7,134.0
242076,tt2212008,The Bag Man,2014-02-28,5.2,134.0
992,tt0015324,"Sherlock, Jr.",1924-04-21,8.1,134.0
6076,tt0960790,Rabbit Without Ears,2007-12-01,6.2,134.0
20539,tt0115988,The Crucible,1996-11-27,6.7,134.0
6723,tt0100514,The Rookie,1990-12-06,5.6,134.0
11634,tt0150662,Show Me Love,1998-10-23,7.1,134.0
11857,tt0273923,Orange County,2002-01-10,6.0,134.0
14125,tt0374563,Captivity,2007-03-09,4.4,134.0
1644,tt0108473,The Vanishing,1993-02-05,5.9,134.0
11658,tt0386064,Tae Guk Gi: The Brotherhood of War,2004-02-05,7.4,134.0
65055,tt1633356,Shark Night,2011-09-02,4.9,134.0
10498,tt0107843,Point of No Return,1993-03-19,6.0,134.0
171,tt0083686,The Party 2,1982-12-08,6.3,134.0
34433,tt0142242,Dragon Ball Z: Broly - The Legendary Super Saiyan,1993-03-06,7.3,134.0
14728,tt1146438,The Librarian: The Curse of the Judas Chalice,2008-12-07,5.9,134.0
19724,tt0780567,Imagine That,2009-06-19,5.7,134.0
11935,tt0077294,Capricorn One,1977-12-10,6.4,134.0
232679,tt2247476,When the Game Stands Tall,2014-08-22,6.3,134.0
3001,tt0060522,How to Steal a Million,1966-07-13,7.5,133.0
9275,tt0266452,Death to Smoochy,2002-03-28,5.9,133.0
374461,tt4196848,Mr. Church,2016-09-16,7.0,133.0
16938,tt0071222,Black Christmas,1974-10-11,6.8,133.0
11557,tt0090060,St. Elmo's Fire,1985-06-20,6.0,133.0
58444,tt1680089,Women Vs Men,2011-02-04,5.3,133.0
648,tt0038348,Beauty and the Beast,1946-10-29,7.8,133.0
2769,tt0043278,An American in Paris,1951-08-08,6.9,133.0
15359,tt1186373,Wonder Woman,2009-03-03,7.2,133.0
25188,tt0067328,The Last Picture Show,1971-10-03,7.6,133.0
13768,tt0283084,Tuck Everlasting,2002-10-11,6.4,133.0
101173,tt1372686,Coriolanus,2011-02-14,5.9,133.0
384371,tt4857596,Roommates Wanted,2016-04-20,6.3,133.0
1040,tt0057091,The Leopard,1963-03-28,7.8,133.0
18415,tt0119237,Gummo,1997-10-17,6.5,133.0
407806,tt5895028,13th,2016-10-07,8.0,133.0
1968,tt0119141,Fools Rush In,1997-02-14,5.8,133.0
72477,tt1389127,Texas Killing Fields,2011-10-14,5.7,133.0
9597,tt0164961,Vidocq,2001-09-12,5.8,133.0
121936,tt1872880,Happiness Never Comes Alone,2012-06-27,6.2,133.0
178915,tt2767948,Welcome Mr. President!,2013-03-19,6.1,133.0
301846,tt2393827,Howl,2015-10-01,5.0,133.0
16288,tt0092796,Creepshow 2,1987-05-01,5.9,133.0
291351,tt3450900,The Sea of Trees,2016-04-27,6.3,133.0
266639,tt3614530,Jem and the Holograms,2015-10-22,5.4,132.0
11313,tt0252501,Hearts in Atlantis,2001-09-07,6.5,132.0
15137,tt0923811,Evangelion: 1.0: You Are (Not) Alone,2007-09-01,7.4,132.0
11663,tt0101605,The Commitments,1991-08-14,7.4,132.0
49787,tt1320291,The Reef,2010-05-15,5.4,132.0
12205,tt0308379,Dark Water,2002-01-19,6.7,132.0
1364,tt0254455,Sex and Lucia,2001-08-24,6.6,132.0
24226,tt0084855,The Verdict,1982-12-08,7.4,132.0
74513,tt1656192,Special Forces,2011-11-02,6.4,132.0
12473,tt0857191,The Visitor,2007-09-07,6.9,132.0
9570,tt0078869,The Black Hole,1979-12-18,6.1,132.0
38780,tt1337057,Rampage,2009-08-14,6.0,132.0
10758,tt0473308,Waitress,2007-05-25,6.6,132.0
4727,tt0058135,The Gendarme of St. Tropez,1964-09-08,6.8,132.0
666,tt0140888,Central Station,1998-01-16,7.6,132.0
12079,tt0283003,Spun,2002-06-01,6.6,132.0
265169,tt2758880,Winter Sleep,2014-06-13,7.6,132.0
110398,tt2059255,No,2012-08-07,7.0,132.0
287689,tt3895884,7 Days in Hell,2015-07-11,6.4,132.0
12120,tt0095687,My Stepmother is an Alien,1988-12-09,5.3,132.0
8998,tt0436331,Friends with Money,2006-09-07,5.1,132.0
17612,tt0245238,Lost and Delirious,2001-01-21,6.8,132.0
10768,tt0082377,Omen III: The Final Conflict,1981-03-20,5.5,132.0
13250,tt0489664,Butterfly on a Wheel,2007-07-27,6.3,131.0
182127,tt2495118,Ip Man: The Final Fight,2013-03-22,6.0,131.0
332704,tt2784936,Backtrack,2015-07-25,5.7,131.0
278774,tt3544734,Zapped,2014-06-27,5.6,131.0
21427,tt0449851,The Valet,2006-03-29,6.0,131.0
5552,tt0314063,Immortal,2004-03-13,5.8,131.0
291276,tt1734493,Unlocked,2017-04-27,6.2,131.0
14055,tt0477095,Starter for 10,2006-09-13,6.7,131.0
4942,tt0379865,Leatherheads,2008-03-24,5.7,131.0
308024,tt3844362,The Overnight,2015-06-19,6.1,131.0
10800,tt0944834,Dragon Hunters,2008-03-19,6.5,131.0
46829,tt1423894,Barney's Version,2010-10-26,7.2,131.0
9410,tt0119223,Great Expectations,1998-01-19,6.4,131.0
13382,tt0058536,"Rudolph, the Red-Nosed Reindeer",1964-12-06,6.9,131.0
398920,tt5256722,He Even Has Your Eyes,2017-01-18,6.3,131.0
10442,tt0108174,So I Married an Axe Murderer,1993-07-30,6.1,131.0
11591,tt0085894,The Man with Two Brains,1983-06-10,6.2,131.0
11184,tt0362269,Kinsey,2004-09-04,6.6,131.0
30890,tt0093818,Radio Days,1987-01-30,7.0,131.0
11673,tt0099334,Cyrano de Bergerac,1990-03-28,6.8,131.0
52505,tt1032825,The Other Woman,2010-10-28,6.0,131.0
19794,tt1231287,Labor Pains,2009-07-19,5.2,131.0
188538,tt2770480,Remember Sunday,2013-04-21,7.0,131.0
22164,tt0346631,Blood and Bone,2009-02-07,6.6,131.0
849,tt0085811,Krull,1983-07-29,5.8,130.0
68684,tt1701990,Detention,2011-03-16,5.7,130.0
8067,tt0119535,A Life Less Ordinary,1997-10-24,6.2,130.0
11382,tt0109348,Bullets Over Broadway,1994-10-14,7.0,130.0
10503,tt1045670,Happy-Go-Lucky,2008-04-18,6.4,130.0
13159,tt0791304,Georgia Rule,2007-05-11,5.6,130.0
18438,tt1499666,Castaway on the Moon,2009-05-14,8.1,130.0
9843,tt0488085,Big Nothing,2006-12-01,6.5,130.0
9558,tt0099939,King of New York,1990-07-18,6.5,130.0
9819,tt0116999,Marvin's Room,1996-12-18,6.6,130.0
7219,tt0080057,Zombie Flesh Eaters,1979-08-25,6.4,130.0
160139,tt1654523,Night Train to Lisbon,2013-03-07,6.4,130.0
31417,tt0053459,Eyes Without a Face,1960-01-11,7.5,130.0
11015,tt0120004,The Relic,1997-01-10,5.8,130.0
353686,tt2954474,Visions,2015-08-28,5.2,130.0
10019,tt0093493,Mannequin,1987-02-13,5.5,130.0
9415,tt0119731,Murder at 1600,1997-04-18,5.8,130.0
10868,tt0094608,The Accused,1988-10-14,6.8,130.0
9073,tt0113114,Free Willy 2 - The Adventure Home,1995-07-19,5.5,130.0
21629,tt0081562,Stir Crazy,1980-12-12,6.7,130.0
11524,tt0083190,Thief,1981-03-27,7.3,130.0
11656,tt0053976,The Virgin Spring,1960-02-08,7.8,129.0
9026,tt0278500,The Importance of Being Earnest,2002-05-17,6.8,129.0
10876,tt0180073,Quills,2000-11-22,6.8,129.0
336808,tt4285496,Embrace of the Serpent,2015-05-25,7.8,129.0
10622,tt0117786,Mr. Nice Guy,1997-01-31,6.2,129.0
9846,tt0090180,To Live and Die in L.A.,1985-11-01,6.8,129.0
23367,tt0976222,Bandslam,2009-08-06,5.4,129.0
272692,tt2282016,The Possession of Michael King,2014-08-22,5.7,129.0
8416,tt0065571,The Conformist,1970-10-21,7.6,129.0
11916,tt0065134,Two Mules for Sister Sara,1970-06-14,6.6,129.0
11815,tt0051622,The Fly,1958-07-16,6.9,129.0
26320,tt1127896,Taking Woodstock,2009-09-03,6.2,129.0
312669,tt3471098,Maggie's Plan,2016-04-27,5.7,129.0
11893,tt0089941,Runaway Train,1985-11-15,7.0,129.0
38366,tt0115899,The Cyclone,1996-01-01,6.6,129.0
22843,tt0860906,Evangelion: 2.0 You Can (Not) Advance,2009-06-26,7.7,129.0
25205,tt1320082,The Concert,2009-09-01,6.9,129.0
9895,tt0483726,Man of the Year,2006-10-09,5.8,129.0
7548,tt0375920,The Libertine,2004-09-16,5.9,128.0
11040,tt0065988,Little Big Man,1970-12-14,7.5,128.0
13973,tt1024715,Choke,2008-09-26,6.0,128.0
140870,tt2368672,Minuscule: Valley of the Lost Ants,2013-11-17,6.6,128.0
11702,tt0120008,The Replacement Killers,1998-02-06,6.0,128.0
300153,tt2948840,Life,2015-07-24,5.9,128.0
354556,tt4600952,Guardians,2017-02-14,4.4,128.0
13933,tt0479113,One Man Band,2005-06-21,7.2,128.0
25364,tt0043338,Ace in the Hole,1951-06-29,7.9,128.0
14412,tt0082089,Body Heat,1981-08-28,7.1,128.0
10576,tt0086154,Psycho II,1983-06-03,6.0,128.0
9688,tt0378947,Melinda and Melinda,2004-10-29,6.3,128.0
254194,tt2793490,Starry Eyes,2014-07-29,5.9,128.0
315319,tt3907790,We Accept Miracles,2015-01-02,5.6,128.0
1945,tt0110638,Nell,1994-12-23,6.1,128.0
15613,tt0106912,Fire in the Sky,1993-03-12,6.5,128.0
209262,tt2345112,Parkland,2013-10-02,5.8,128.0
11625,tt0096842,Asterix and the Big Fight,1989-10-03,6.5,128.0
11890,tt0102603,Oscar,1991-04-26,6.2,128.0
294795,tt3991412,The 9th Life of Louis Drax,2016-09-01,6.5,128.0
8944,tt0486674,What Just Happened,2008-10-17,5.2,128.0
9056,tt0089374,Police Story,1985-12-14,7.3,128.0
10743,tt0310910,Confidence,2003-04-25,6.4,127.0
11191,tt0095690,Mystic Pizza,1988-10-13,6.0,127.0
2687,tt0104850,Memoirs of an Invisible Man,1992-02-28,5.7,127.0
